timestamp,cabinet_id,feed_id,pdu_id,reading_scope,reading_kw,source,reading_quality,source_row_id
2025-12-25T06:20:00Z,cab-a01,B,pdu-b,feed_total,8.302,normalized-power,good,p154
2025-12-25T06:25:00Z,cab-a01,A,pdu-a,feed_total,9.475,normalized-power,good,p155
2025-12-25T06:25:00Z,cab-a01,B,pdu-b,feed_total,8.328,normalized-power,good,p156
2025-12-25T06:30:00Z,cab-a01,A,pdu-a,feed_total,9.485,normalized-power,good,p157
2025-12-25T06:30:00Z,cab-a01,B,pdu-b,feed_total,8.353,normalized-power,good,p158
2025-12-25T06:35:00Z,cab-a01,A,pdu-a,feed_total,9.492,normalized-power,good,p159
2025-12-25T06:35:00Z,cab-a01,B,pdu-b,feed_total,8.378,normalized-power,good,p160
2025-12-25T06:40:00Z,cab-a01,A,pdu-a,feed_total,9.498,normalized-power,good,p161
2025-12-25T06:40:00Z,cab-a01,B,pdu-b,feed_total,8.402,normalized-power,good,p162
2025-12-25T06:45:00Z,cab-a01,A,pdu-a,feed_total,9.503,normalized-power,good,p163
2025-12-25T06:45:00Z,cab-a01,B,pdu-b,feed_total,8.424,normalized-power,good,p164
2025-12-25T06:50:00Z,cab-a01,A,pdu-a,feed_total,9.505,normalized-power,good,p165
2025-12-25T06:50:00Z,cab-a01,B,pdu-b,feed_total,8.445,normalized-power,good,p166
2025-12-25T06:55:00Z,cab-a01,A,pdu-a,feed_total,9.505,normalized-power,good,p167
2025-12-25T06:55:00Z,cab-a01,B,pdu-b,feed_total,8.464,normalized-power,good,p168
2025-12-25T07:00:00Z,cab-a01,A,pdu-a,feed_total,9.503,normalized-power,good,p169
2025-12-25T07:00:00Z,cab-a01,B,pdu-b,feed_total,8.482,normalized-power,good,p170
2025-12-25T07:05:00Z,cab-a01,A,pdu-a,feed_total,9.498,normalized-power,good,p171
2025-12-25T07:05:00Z,cab-a01,B,pdu-b,feed_total,8.499,normalized-power,good,p172
2025-12-25T07:10:00Z,cab-a01,A,pdu-a,feed_total,9.492,normalized-power,good,p173
2025-12-25T07:10:00Z,cab-a01,B,pdu-b,feed_total,8.513,normalized-power,good,p174
2025-12-25T07:15:00Z,cab-a01,A,pdu-a,feed_total,9.483,normalized-power,good,p175
2025-12-25T07:15:00Z,cab-a01,B,pdu-b,feed_total,8.526,normalized-power,good,p176
2025-12-25T07:20:00Z,cab-a01,A,pdu-a,feed_total,9.472,normalized-power,good,p177
2025-12-25T07:20:00Z,cab-a01,B,pdu-b,feed_total,8.536,normalized-power,good,p178
2025-12-25T07:25:00Z,cab-a01,A,pdu-a,feed_total,9.458,normalized-power,good,p179
2025-12-25T07:25:00Z,cab-a01,B,pdu-b,feed_total,8.545,normalized-power,good,p180
2025-12-25T07:30:00Z,cab-a01,A,pdu-a,feed_total,9.441,normalized-power,good,p181
2025-12-25T07:30:00Z,cab-a01,B,pdu-b,feed_total,8.552,normalized-power,good,p182
2025-12-25T07:35:00Z,cab-a01,A,pdu-a,feed_total,9.423,normalized-power,good,p183
2025-12-25T07:35:00Z,cab-a01,B,pdu-b,feed_total,8.557,normalized-power,good,p184
2025-12-25T07:40:00Z,cab-a01,A,pdu-a,feed_total,9.402,normalized-power,good,p185
2025-12-25T07:40:00Z,cab-a01,B,pdu-b,feed_total,8.559,normalized-power,good,p186
2025-12-25T07:45:00Z,cab-a01,A,pdu-a,feed_total,9.379,normalized-power,good,p187
2025-12-25T07:45:00Z,cab-a01,B,pdu-b,feed_total,8.56,normalized-power,good,p188
2025-12-25T07:50:00Z,cab-a01,A,pdu-a,feed_total,9.353,normalized-power,good,p189
2025-12-25T07:50:00Z,cab-a01,B,pdu-b,feed_total,8.559,normalized-power,good,p190
2025-12-25T07:55:00Z,cab-a01,A,pdu-a,feed_total,9.326,normalized-power,good,p191
2025-12-25T07:55:00Z,cab-a01,B,pdu-b,feed_total,8.555,normalized-power,good,p192
2025-12-25T08:00:00Z,cab-a01,A,pdu-a,feed_total,9.295,normalized-power,good,p193
2025-12-25T08:00:00Z,cab-a01,B,pdu-b,feed_total,8.55,normalized-power,good,p194
2025-12-25T08:05:00Z,cab-a01,A,pdu-a,feed_total,9.264,normalized-power,good,p195
2025-12-25T08:05:00Z,cab-a01,B,pdu-b,feed_total,8.542,normalized-power,good,p196
2025-12-25T08:10:00Z,cab-a01,A,pdu-a,feed_total,9.23,normalized-power,good,p197
2025-12-25T08:10:00Z,cab-a01,B,pdu-b,feed_total,8.534,normalized-power,good,p198
2025-12-25T08:15:00Z,cab-a01,A,pdu-a,feed_total,9.195,normalized-power,good,p199
2025-12-25T08:15:00Z,cab-a01,B,pdu-b,feed_total,8.523,normalized-power,good,p200
2025-12-25T08:20:00Z,cab-a01,A,pdu-a,feed_total,9.158,normalized-power,good,p201
2025-12-25T08:20:00Z,cab-a01,B,pdu-b,feed_total,8.51,normalized-power,good,p202
2025-12-25T08:25:00Z,cab-a01,A,pdu-a,feed_total,9.119,normalized-power,good,p203
2025-12-25T08:25:00Z,cab-a01,B,pdu-b,feed_total,8.497,normalized-power,good,p204
2025-12-25T08:30:00Z,cab-a01,A,pdu-a,feed_total,9.08,normalized-power,good,p205
2025-12-25T08:30:00Z,cab-a01,B,pdu-b,feed_total,8.481,normalized-power,good,p206
2025-12-25T08:35:00Z,cab-a01,A,pdu-a,feed_total,9.039,normalized-power,good,p207
2025-12-25T08:35:00Z,cab-a01,B,pdu-b,feed_total,8.464,normalized-power,good,p208
2025-12-25T08:40:00Z,cab-a01,A,pdu-a,feed_total,8.997,normalized-power,good,p209
2025-12-25T08:40:00Z,cab-a01,B,pdu-b,feed_total,8.446,normalized-power,good,p210
2025-12-25T08:45:00Z,cab-a01,A,pdu-a,feed_total,8.954,normalized-power,good,p211
2025-12-25T08:45:00Z,cab-a01,B,pdu-b,feed_total,8.428,normalized-power,good,p212
2025-12-25T08:50:00Z,cab-a01,A,pdu-a,feed_total,8.911,normalized-power,good,p213
2025-12-25T08:50:00Z,cab-a01,B,pdu-b,feed_total,8.408,normalized-power,good,p214
2025-12-25T08:55:00Z,cab-a01,A,pdu-a,feed_total,8.867,normalized-power,good,p215
2025-12-25T08:55:00Z,cab-a01,B,pdu-b,feed_total,8.388,normalized-power,good,p216
2025-12-25T09:00:00Z,cab-a01,A,pdu-a,feed_total,8.823,normalized-power,good,p217
2025-12-25T09:00:00Z,cab-a01,B,pdu-b,feed_total,8.367,normalized-power,good,p218
2025-12-25T09:05:00Z,cab-a01,A,pdu-a,feed_total,8.78,normalized-power,good,p219
2025-12-25T09:05:00Z,cab-a01,B,pdu-b,feed_total,8.345,normalized-power,good,p220
2025-12-25T09:10:00Z,cab-a01,A,pdu-a,feed_total,8.736,normalized-power,good,p221
2025-12-25T09:10:00Z,cab-a01,B,pdu-b,feed_total,8.323,normalized-power,good,p222
2025-12-25T09:15:00Z,cab-a01,A,pdu-a,feed_total,8.692,normalized-power,good,p223
2025-12-25T09:15:00Z,cab-a01,B,pdu-b,feed_total,8.302,normalized-power,good,p224
2025-12-25T09:20:00Z,cab-a01,A,pdu-a,feed_total,8.649,normalized-power,good,p225
2025-12-25T09:20:00Z,cab-a01,B,pdu-b,feed_total,8.28,normalized-power,good,p226
2025-12-25T09:25:00Z,cab-a01,A,pdu-a,feed_total,8.607,normalized-power,good,p227
2025-12-25T09:25:00Z,cab-a01,B,pdu-b,feed_total,8.258,normalized-power,good,p228
2025-12-25T09:30:00Z,cab-a01,A,pdu-a,feed_total,8.565,normalized-power,good,p229
2025-12-25T09:30:00Z,cab-a01,B,pdu-b,feed_total,8.237,normalized-power,good,p230
2025-12-25T09:35:00Z,cab-a01,A,pdu-a,feed_total,8.525,normalized-power,good,p231
2025-12-25T09:35:00Z,cab-a01,B,pdu-b,feed_total,8.216,normalized-power,good,p232
2025-12-25T09:40:00Z,cab-a01,A,pdu-a,feed_total,8.486,normalized-power,good,p233
2025-12-25T09:40:00Z,cab-a01,B,pdu-b,feed_total,8.196,normalized-power,good,p234
2025-12-25T09:45:00Z,cab-a01,A,pdu-a,feed_total,8.448,normalized-power,good,p235
2025-12-25T09:45:00Z,cab-a01,B,pdu-b,feed_total,8.176,normalized-power,good,p236
2025-12-25T09:50:00Z,cab-a01,A,pdu-a,feed_total,8.411,normalized-power,good,p237
2025-12-25T09:50:00Z,cab-a01,B,pdu-b,feed_total,8.158,normalized-power,good,p238
2025-12-25T09:55:00Z,cab-a01,A,pdu-a,feed_total,8.377,normalized-power,good,p239
2025-12-25T09:55:00Z,cab-a01,B,pdu-b,feed_total,8.14,normalized-power,good,p240
2025-12-25T10:00:00Z,cab-a01,A,pdu-a,feed_total,8.343,normalized-power,good,p241
2025-12-25T10:00:00Z,cab-a01,B,pdu-b,feed_total,8.124,normalized-power,good,p242
2025-12-25T10:05:00Z,cab-a01,A,pdu-a,feed_total,8.312,normalized-power,good,p243
2025-12-25T10:05:00Z,cab-a01,B,pdu-b,feed_total,8.108,normalized-power,good,p244
2025-12-25T10:10:00Z,cab-a01,A,pdu-a,feed_total,8.282,normalized-power,good,p245
2025-12-25T10:10:00Z,cab-a01,B,pdu-b,feed_total,8.095,normalized-power,good,p246
2025-12-25T10:15:00Z,cab-a01,A,pdu-a,feed_total,8.254,normalized-power,good,p247
2025-12-25T10:15:00Z,cab-a01,B,pdu-b,feed_total,8.082,normalized-power,good,p248
2025-12-25T10:20:00Z,cab-a01,A,pdu-a,feed_total,8.229,normalized-power,good,p249
2025-12-25T10:20:00Z,cab-a01,B,pdu-b,feed_total,8.07,normalized-power,good,p250
2025-12-25T10:25:00Z,cab-a01,A,pdu-a,feed_total,8.205,normalized-power,good,p251
2025-12-25T10:25:00Z,cab-a01,B,pdu-b,feed_total,8.061,normalized-power,good,p252
2025-12-25T10:30:00Z,cab-a01,A,pdu-a,feed_total,8.184,normalized-power,good,p253
2025-12-25T10:30:00Z,cab-a01,B,pdu-b,feed_total,8.052,normalized-power,good,p254
2025-12-25T10:35:00Z,cab-a01,A,pdu-a,feed_total,8.164,normalized-power,good,p255
2025-12-25T10:35:00Z,cab-a01,B,pdu-b,feed_total,8.045,normalized-power,good,p256
2025-12-25T10:40:00Z,cab-a01,A,pdu-a,feed_total,8.147,normalized-power,good,p257
2025-12-25T10:40:00Z,cab-a01,B,pdu-b,feed_total,8.039,normalized-power,good,p258
2025-12-25T10:45:00Z,cab-a01,A,pdu-a,feed_total,8.131,normalized-power,good,p259
2025-12-25T10:45:00Z,cab-a01,B,pdu-b,feed_total,8.036,normalized-power,good,p260
2025-12-25T10:50:00Z,cab-a01,A,pdu-a,feed_total,8.118,normalized-power,good,p261
2025-12-25T10:50:00Z,cab-a01,B,pdu-b,feed_total,8.033,normalized-power,good,p262
2025-12-25T10:55:00Z,cab-a01,A,pdu-a,feed_total,8.107,normalized-power,good,p263
2025-12-25T10:55:00Z,cab-a01,B,pdu-b,feed_total,8.032,normalized-power,good,p264
2025-12-25T11:00:00Z,cab-a01,A,pdu-a,feed_total,8.097,normalized-power,good,p265
2025-12-25T11:00:00Z,cab-a01,B,pdu-b,feed_total,8.032,normalized-power,good,p266
2025-12-25T11:05:00Z,cab-a01,A,pdu-a,feed_total,8.09,normalized-power,good,p267
2025-12-25T11:05:00Z,cab-a01,B,pdu-b,feed_total,8.033,normalized-power,good,p268
2025-12-25T11:10:00Z,cab-a01,A,pdu-a,feed_total,8.084,normalized-power,good,p269
2025-12-25T11:10:00Z,cab-a01,B,pdu-b,feed_total,8.036,normalized-power,good,p270
2025-12-25T11:15:00Z,cab-a01,A,pdu-a,feed_total,8.08,normalized-power,good,p271
2025-12-25T11:15:00Z,cab-a01,B,pdu-b,feed_total,8.04,normalized-power,good,p272
2025-12-25T11:20:00Z,cab-a01,A,pdu-a,feed_total,8.078,normalized-power,good,p273
2025-12-25T11:20:00Z,cab-a01,B,pdu-b,feed_total,8.044,normalized-power,good,p274
2025-12-25T11:25:00Z,cab-a01,A,pdu-a,feed_total,8.077,normalized-power,good,p275
2025-12-25T11:25:00Z,cab-a01,B,pdu-b,feed_total,8.049,normalized-power,good,p276
2025-12-25T11:30:00Z,cab-a01,A,pdu-a,feed_total,8.077,normalized-power,good,p277
2025-12-25T11:30:00Z,cab-a01,B,pdu-b,feed_total,8.056,normalized-power,good,p278
2025-12-25T11:35:00Z,cab-a01,A,pdu-a,feed_total,8.079,normalized-power,good,p279
2025-12-25T11:35:00Z,cab-a01,B,pdu-b,feed_total,8.062,normalized-power,good,p280
2025-12-25T11:40:00Z,cab-a01,A,pdu-a,feed_total,8.082,normalized-power,good,p281
2025-12-25T11:40:00Z,cab-a01,B,pdu-b,feed_total,8.069,normalized-power,good,p282
2025-12-25T11:45:00Z,cab-a01,A,pdu-a,feed_total,8.085,normalized-power,good,p283
